Ticker,Date/Time,vni_close,vni_high,vni_low,vni_pct_chg,vni_rsi,basis_pct,advance,decline,ceiling,floor,total_stocks,above_ma50,ema_cross,volume,parkinson_vol,vol_ratio,ad_ratio,thrust_pct
VNINDEX,3/7/2022 0:00,1499.1,1505.3,1493.9,-0.42,51.2,-0.33,7,24,1,0,32,13,14,941.75,0.76,1.24,0.29,3.13
VNINDEX,3/8/2022 0:00,1473.7,1496,1473.7,-1.69,39.9,0.01,6,25,0,0,32,11,12,982.17,0.77,1.27,0.24,0
VNINDEX,3/9/2022 0:00,1473.7,1482.9,1462.8,0,39.9,0.1,14,17,0,0,32,9,11,890.75,0.79,1.14,0.82,0
VNINDEX,3/10/2022 0:00,1479.1,1488.6,1476.8,0.36,43.2,-0.02,16,14,0,0,32,9,10,629.28,0.63,0.81,1.14,0
VNINDEX,3/11/2022 0:00,1466.5,1480.3,1458.9,-0.85,37.8,-0.08,8,22,0,0,32,8,10,855.64,0.67,1.08,0.36,0
VNINDEX,3/14/2022 0:00,1446.3,1461.1,1439.2,-1.38,30.9,0.16,7,23,0,0,32,6,8,815.89,0.7,1.03,0.3,0
VNINDEX,3/15/2022 0:00,1452.7,1453.1,1437.3,0.45,35.1,-0.3,21,8,0,0,32,5,7,642.18,0.72,0.8,2.63,0
VNINDEX,3/16/2022 0:00,1459.3,1463,1453.9,0.45,39.3,-0.06,19,10,0,0,32,6,6,544.72,0.68,0.69,1.9,0
VNINDEX,3/17/2022 0:00,1461.3,1467.7,1459.1,0.14,40.6,0.16,14,14,0,0,32,6,5,683.38,0.66,0.85,1,0
VNINDEX,3/18/2022 0:00,1469.1,1474.9,1465.6,0.53,45.6,0.08,22,8,0,0,32,7,5,746.19,0.66,0.93,2.75,0
VNINDEX,3/21/2022 0:00,1494.9,1494.9,1474.4,1.76,58.5,-0.52,28,2,0,0,32,11,6,727.38,0.69,0.91,14,0
VNINDEX,3/22/2022 0:00,1503.8,1507.7,1498.5,0.59,61.9,-0.89,25,4,1,0,32,14,7,905.06,0.64,1.13,6.25,3.13
VNINDEX,3/23/2022 0:00,1502.3,1513.9,1501.7,-0.1,61,-0.56,6,25,1,0,32,13,9,789.28,0.61,0.97,0.24,3.13
VNINDEX,3/24/2022 0:00,1498.3,1505.4,1495.2,-0.27,58.3,-0.23,5,25,0,0,32,13,8,753.77,0.6,0.95,0.2,0
VNINDEX,3/25/2022 0:00,1498.5,1503.3,1494.6,0.02,58.4,-0.29,7,18,0,0,32,12,10,724.5,0.55,0.92,0.39,0
VNINDEX,3/28/2022 0:00,1483.2,1496.8,1473.8,-1.02,48.5,-0.04,4,27,0,0,32,6,8,990.02,0.55,1.23,0.15,0
VNINDEX,3/29/2022 0:00,1497.8,1498.4,1485.2,0.98,56.3,-0.48,26,5,1,0,32,8,8,687.92,0.54,0.86,5.2,3.13
VNINDEX,3/30/2022 0:00,1490.5,1503.9,1483.9,-0.48,51.9,-0.7,15,16,0,0,32,10,8,881.51,0.58,1.1,0.94,0
VNINDEX,3/31/2022 0:00,1492.2,1498.4,1488.3,0.11,52.9,-0.83,20,9,0,0,32,13,9,633.35,0.59,0.81,2.22,0
VNINDEX,4/1/2022 0:00,1516.4,1516.9,1484.1,1.63,64.2,-1.13,30,1,1,0,32,18,19,882.95,0.71,1.12,30,3.13
VNINDEX,4/4/2022 0:00,1524.7,1530.9,1522.8,0.54,67.1,-1.27,18,11,0,0,32,19,20,735.41,0.67,0.95,1.64,0
VNINDEX,4/5/2022 0:00,1520,1527.6,1519.3,-0.31,63.8,-0.9,7,25,0,0,32,18,19,663.32,0.66,0.87,0.28,0
VNINDEX,4/6/2022 0:00,1522.9,1523.8,1507.6,0.19,65,-1.08,24,7,0,0,32,21,20,913.21,0.68,1.2,3.43,0
VNINDEX,4/7/2022 0:00,1502.3,1524.9,1502.3,-1.35,51.6,-0.79,6,26,0,0,32,16,20,763.95,0.72,1,0.23,0
VNINDEX,4/8/2022 0:00,1482,1507.7,1482,-1.35,42,-0.03,4,27,0,0,32,12,19,741.22,0.79,0.97,0.15,0
VNINDEX,4/12/2022 0:00,1455.3,1490.6,1455.3,-1.8,33.1,0.15,5,26,0,0,32,6,17,656.19,0.86,0.87,0.19,0
VNINDEX,4/13/2022 0:00,1477.2,1477.2,1448.5,1.51,43.9,-0.37,29,0,1,0,32,11,16,636.34,0.92,0.85,29,3.13
VNINDEX,4/14/2022 0:00,1472.1,1484.3,1471.8,-0.34,42.2,-0.36,10,20,1,0,32,11,12,499.29,0.9,0.67,0.5,3.13
VNINDEX,4/15/2022 0:00,1458.6,1478.9,1456.4,-0.92,37.7,-0.08,6,25,0,0,32,8,12,639.72,0.94,0.85,0.24,0
VNINDEX,4/18/2022 0:00,1432.6,1456.5,1425.1,-1.78,30.7,0.33,7,23,0,0,32,7,10,790.65,0.94,1.05,0.3,0
VNINDEX,4/19/2022 0:00,1406.4,1442,1406.4,-1.83,25.5,0.94,3,27,0,2,32,7,9,695.47,1.05,0.93,0.11,6.25
VNINDEX,4/20/2022 0:00,1384.7,1410.6,1384.7,-1.55,22,0.31,10,19,0,2,32,6,5,684.33,1.1,0.93,0.53,6.25
VNINDEX,4/21/2022 0:00,1370.2,1392.3,1356.6,-1.05,20,0.59,12,18,0,0,32,5,5,788.94,1.19,1.07,0.67,0
VNINDEX,4/22/2022 0:00,1379.2,1392.9,1352.4,0.66,24.8,0.05,24,5,1,0,32,5,4,820.58,1.28,1.11,4.8,3.13
VNINDEX,4/25/2022 0:00,1310.9,1382.1,1298.4,-4.95,16.5,-0.97,0,32,0,14,32,3,4,753.43,1.72,1.01,0,43.75
VNINDEX,4/26/2022 0:00,1341.3,1341.3,1261.4,2.32,28.3,-0.42,29,2,2,0,32,4,4,722.5,2.02,0.99,14.5,6.25
VNINDEX,4/27/2022 0:00,1353.8,1355.9,1314.8,0.93,32.7,-0.07,19,8,0,0,32,4,4,485.76,2.07,0.68,2.38,0
VNINDEX,4/28/2022 0:00,1351,1358.1,1344.1,-0.21,32.2,-0.63,8,21,0,0,32,4,4,475.64,2.08,0.68,0.38,0
VNINDEX,4/29/2022 0:00,1366.8,1369.3,1343.2,1.17,38,-0.59,22,8,0,0,32,4,3,532.84,2.09,0.77,2.75,0
VNINDEX,5/4/2022 0:00,1348.7,1366.4,1348.7,-1.33,34.3,-0.47,7,24,1,0,32,4,3,498.88,2.06,0.74,0.29,3.13
VNINDEX,5/5/2022 0:00,1360.7,1362.2,1331.4,0.89,38.7,-0.17,23,9,2,0,32,5,2,510.23,2.05,0.77,2.56,6.25
VNINDEX,5/6/2022 0:00,1329.3,1350.1,1328.1,-2.31,32.3,-0.82,1,31,0,1,32,4,2,510.68,2.05,0.78,0.03,3.13
VNINDEX,5/9/2022 0:00,1269.6,1314.5,1265.5,-4.49,24,-0.45,0,32,0,10,32,1,2,627.61,2.11,0.98,0,31.25
VNINDEX,5/10/2022 0:00,1293.6,1293.6,1232.6,1.89,31.8,-0.78,28,4,0,0,32,2,1,634.69,2.23,1,7,0
VNINDEX,5/11/2022 0:00,1301.5,1305.2,1277.9,0.62,34.3,-0.95,18,11,0,0,32,2,1,402.41,1.94,0.65,1.64,0
VNINDEX,5/12/2022 0:00,1238.8,1291.7,1238.1,-4.82,26,-0.76,1,31,0,13,32,1,0,531.78,1.74,0.87,0.03,40.63
VNINDEX,5/13/2022 0:00,1182.8,1237.8,1180.6,-4.53,21,0.1,1,30,0,9,32,1,0,787.86,1.87,1.27,0.03,28.13
VNINDEX,5/16/2022 0:00,1171.9,1216,1170.6,-0.91,20.1,-0.25,16,15,0,2,32,0,0,557.77,1.99,0.9,1.07,6.25
VNINDEX,5/17/2022 0:00,1228.4,1228.4,1156.5,4.81,35.1,0.11,31,0,17,0,32,1,0,557.17,2.27,0.9,31,53.13
VNINDEX,5/18/2022 0:00,1240.8,1249.8,1222.9,1.01,38,-0.42,15,9,3,0,32,0,0,514.54,2.29,0.85,1.67,9.38
VNINDEX,5/19/2022 0:00,1241.6,1246.7,1210.4,0.07,38.2,-0.04,12,18,1,0,32,1,0,459.89,2.32,0.78,0.67,3.13
VNINDEX,5/20/2022 0:00,1240.7,1253,1232.3,-0.07,38.1,-0.45,11,18,0,0,32,0,0,465.96,2.32,0.8,0.61,0
VNINDEX,5/23/2022 0:00,1218.8,1246.6,1208,-1.77,34.4,-0.18,1,29,0,1,32,0,0,488.98,2.29,0.86,0.03,3.13
VNINDEX,5/24/2022 0:00,1233.4,1233.4,1203.3,1.2,38.7,-0.45,27,5,1,0,32,1,0,479.75,2.15,0.87,5.4,3.13
VNINDEX,5/25/2022 0:00,1268.4,1268.4,1234.2,2.84,47.9,-0.87,29,1,1,0,32,2,0,616.95,2.17,1.14,29,3.13
VNINDEX,5/26/2022 0:00,1268.6,1278.1,1261.6,0.01,48,-0.66,12,17,0,0,32,2,0,514.35,2.03,0.97,0.71,0
VNINDEX,5/27/2022 0:00,1285.4,1287,1269.3,1.33,52.2,-0.99,30,2,0,0,32,4,2,578.4,1.84,1.08,15,0
VNINDEX,5/30/2022 0:00,1293.9,1296.2,1281.3,0.66,54.3,-1.29,21,7,0,0,32,4,4,499.45,1.71,0.93,3,0
VNINDEX,5/31/2022 0:00,1292.7,1297.6,1280.4,-0.1,53.9,-0.91,12,20,1,0,32,6,8,543.78,1.29,1.01,0.6,3.13
VNINDEX,6/1/2022 0:00,1299.5,1302.3,1286,0.53,55.8,-0.71,17,15,0,0,32,7,9,505.62,1.25,0.94,1.13,0
VNINDEX,6/2/2022 0:00,1288.6,1302.7,1283.3,-0.84,52,-0.79,5,25,0,0,32,7,12,527.63,1.15,0.98,0.2,0
VNINDEX,6/3/2022 0:00,1288,1292.8,1276.4,-0.05,51.8,-0.67,12,17,1,0,32,6,12,430.6,1.13,0.8,0.71,3.13
VNINDEX,6/6/2022 0:00,1290,1302.1,1281.9,0.16,52.5,-0.91,13,17,0,0,32,8,12,541.56,1.01,1.02,0.76,0
VNINDEX,6/7/2022 0:00,1291.3,1291.3,1260.9,0.1,53.1,-0.71,12,18,1,0,32,8,13,626.03,1,1.18,0.67,3.13
VNINDEX,6/8/2022 0:00,1307.9,1316.8,1294.3,1.28,59.3,-0.67,26,5,3,0,32,10,13,543.31,0.92,1.01,5.2,9.38
VNINDEX,6/9/2022 0:00,1307.8,1312.4,1300.8,-0.01,59.2,-0.57,14,16,0,0,32,10,15,446.71,0.9,0.84,0.88,0
VNINDEX,6/10/2022 0:00,1284.1,1309.6,1284.1,-1.81,48,-1.1,4,27,0,1,32,10,15,561.22,0.94,1.07,0.15,3.13
VNINDEX,6/13/2022 0:00,1227,1261.5,1226,-4.44,31.8,-0.05,1,31,0,9,32,3,11,709.42,1.06,1.34,0.03,28.13
VNINDEX,6/14/2022 0:00,1230.3,1239.4,1211.1,0.27,33.2,0.57,19,10,1,1,32,4,11,520.7,1.12,0.98,1.9,6.25
VNINDEX,6/15/2022 0:00,1213.9,1235.6,1195.2,-1.33,29.8,-0.14,7,24,0,2,32,5,6,627.37,1.26,1.17,0.29,6.25
VNINDEX,6/16/2022 0:00,1236.6,1246.3,1223,1.87,39.5,0.44,29,2,2,0,32,7,6,522.7,1.28,0.97,14.5,6.25
VNINDEX,6/17/2022 0:00,1217.3,1220.4,1191.9,-1.56,34.9,-1.02,4,25,0,2,32,7,7,684.18,1.33,1.25,0.16,6.25
VNINDEX,6/20/2022 0:00,1180.4,1221.6,1180.4,-3.03,28,-1.11,3,27,0,3,32,6,6,620,1.46,1.12,0.11,9.38
VNINDEX,6/21/2022 0:00,1172.5,1190,1162.9,-0.67,26.8,0.28,11,18,1,3,32,7,6,607.71,1.45,1.08,0.61,12.5
VNINDEX,6/22/2022 0:00,1169.3,1185.9,1163,-0.27,26.2,-0.91,19,11,3,2,32,2,6,529.64,1.46,0.95,1.73,15.63
VNINDEX,6/23/2022 0:00,1188.9,1188.9,1162.1,1.68,35,-1.03,24,7,3,0,32,4,5,380.44,1.51,0.69,3.43,9.38
VNINDEX,6/24/2022 0:00,1185.5,1196.8,1185.5,-0.29,34.2,-0.69,12,17,0,0,32,4,6,410.88,1.48,0.76,0.71,0
VNINDEX,6/27/2022 0:00,1202.8,1203.5,1187.4,1.46,41.6,-0.7,27,5,1,0,32,7,4,429.74,1.4,0.8,5.4,3.13
VNINDEX,6/28/2022 0:00,1218.1,1221.7,1199,1.27,47.4,-0.97,26,5,1,0,32,10,4,534.19,1.38,0.99,5.2,3.13
VNINDEX,6/29/2022 0:00,1218.1,1219.6,1207.4,0,47.4,-1.01,14,15,0,0,32,11,5,519.3,1.24,0.96,0.93,0
VNINDEX,6/30/2022 0:00,1197.6,1220.5,1197.6,-1.68,40.7,-0.71,3,28,0,0,32,5,6,471.58,1.24,0.88,0.11,0
VNINDEX,7/1/2022 0:00,1198.9,1202.4,1170.9,0.11,41.3,-0.82,21,9,0,0,32,7,7,498.92,1.26,0.93,2.33,0
VNINDEX,7/4/2022 0:00,1195.5,1209,1192.6,-0.28,40.2,-0.51,12,16,1,0,32,5,6,403.31,1.11,0.76,0.75,3.13
VNINDEX,7/5/2022 0:00,1181.3,1201,1181.3,-1.19,35.6,-0.58,11,21,0,1,32,8,7,559.49,1.07,1.06,0.52,3.13
VNINDEX,7/6/2022 0:00,1149.6,1175.3,1147.6,-2.68,27.7,0.5,3,28,0,4,32,5,7,511.77,1.1,0.97,0.11,12.5
VNINDEX,7/7/2022 0:00,1166.5,1166.5,1142.8,1.47,36.1,-0.34,25,5,1,0,32,7,8,362.82,1.08,0.69,5,3.13
VNINDEX,7/8/2022 0:00,1171.3,1177.2,1164.2,0.41,38.3,-0.53,14,14,1,0,32,6,8,437.19,1.09,0.85,1,3.13
VNINDEX,7/11/2022 0:00,1155.3,1165.6,1144.6,-1.37,33.9,-0.69,2,26,0,0,32,4,7,488.73,1.11,0.97,0.08,0
VNINDEX,7/12/2022 0:00,1174.8,1174.8,1153.6,1.69,42.8,-0.49,25,7,1,0,32,4,7,475.43,1.11,0.94,3.57,3.13
VNINDEX,7/13/2022 0:00,1173.9,1182.2,1170.9,-0.08,42.6,-0.57,8,18,1,0,32,6,7,522.38,1.11,1.05,0.44,3.13
VNINDEX,7/14/2022 0:00,1182.2,1182.2,1170,0.7,46.3,-0.51,21,7,0,0,32,6,8,490.51,1.06,0.99,3,0
VNINDEX,7/15/2022 0:00,1179.3,1189.7,1178.1,-0.25,45.2,-0.82,7,24,0,0,32,6,8,544.25,0.95,1.11,0.29,0
VNINDEX,7/18/2022 0:00,1176.5,1184.9,1174.7,-0.23,44,0.09,12,19,0,0,32,8,8,480.51,0.93,0.99,0.63,0
VNINDEX,7/19/2022 0:00,1178.3,1180.5,1169,0.16,45,0.11,13,16,0,0,32,9,8,479.01,0.9,1.01,0.81,0
VNINDEX,7/20/2022 0:00,1194.1,1198.6,1185.8,1.34,53.4,0.04,31,1,0,0,32,12,12,601.27,0.8,1.25,31,0
VNINDEX,7/21/2022 0:00,1198.5,1201.9,1194.9,0.36,55.4,-0.09,23,6,0,0,32,12,15,500.84,0.71,1.03,3.83,0
VNINDEX,7/22/2022 0:00,1194.8,1202.7,1194.8,-0.31,53.2,-0.22,7,24,0,0,32,12,15,448.73,0.69,0.92,0.29,0
VNINDEX,7/25/2022 0:00,1188.5,1198.2,1184.3,-0.52,49.5,-0.06,8,23,0,0,32,10,15,410.07,0.64,0.84,0.35,0
VNINDEX,7/26/2022 0:00,1185.1,1194.2,1184.4,-0.29,47.4,0.03,7,22,0,0,32,10,15,388.35,0.56,0.81,0.32,0
VNINDEX,7/27/2022 0:00,1191,1191,1178.6,0.5,51.3,0.29,19,6,0,0,32,11,14,388.35,0.56,0.82,3.17,0
VNINDEX,7/28/2022 0:00,1208.1,1214,1198.7,1.43,60.5,-0.37,28,2,1,0,32,13,15,620.81,0.58,1.29,14,3.13
VNINDEX,7/29/2022 0:00,1206.3,1217.8,1206.3,-0.15,59.2,-0.11,14,18,0,1,32,12,19,537.06,0.58,1.11,0.78,3.13
VNINDEX,8/1/2022 0:00,1231.3,1231.3,1206.5,2.07,69.4,-0.94,32,0,1,0,32,19,20,682.07,0.68,1.37,32,3.13
VNINDEX,8/2/2022 0:00,1241.6,1241.9,1224.1,0.83,72.6,-1.59,20,11,0,0,32,21,24,734.39,0.71,1.45,1.82,0
VNINDEX,8/3/2022 0:00,1249.8,1250.2,1232.4,0.66,74.8,-1.56,17,12,0,0,32,21,26,704.12,0.73,1.37,1.42,0
VNINDEX,8/4/2022 0:00,1254.2,1257.4,1247.4,0.35,76,-1.58,17,13,0,0,32,24,28,655.94,0.74,1.24,1.31,0
VNINDEX,8/5/2022 0:00,1252.7,1253.8,1245.1,-0.11,74.8,-0.59,7,21,0,0,32,23,29,604.49,0.74,1.12,0.33,0
VNINDEX,8/8/2022 0:00,1256.8,1258.8,1252,0.32,76,-0.84,17,11,0,0,32,25,28,634.02,0.71,1.16,1.55,0
VNINDEX,8/9/2022 0:00,1258.8,1263.1,1252.8,0.17,76.7,-0.68,20,12,0,0,32,25,27,655.26,0.71,1.18,1.67,0
VNINDEX,8/10/2022 0:00,1256.5,1260.4,1253.9,-0.19,74.1,-0.51,5,27,0,0,32,25,26,584.38,0.69,1.05,0.19,0
VNINDEX,8/11/2022 0:00,1252.1,1268,1245.8,-0.35,69.2,-0.34,11,19,0,0,32,25,26,765.34,0.73,1.34,0.58,0
VNINDEX,8/12/2022 0:00,1262.3,1262.3,1248.7,0.82,73.7,-0.07,27,3,0,0,32,25,26,508.86,0.73,0.89,9,0
VNINDEX,8/15/2022 0:00,1274.2,1274.2,1267.1,0.94,77.8,-0.06,26,3,1,0,32,27,26,585.98,0.63,1.02,8.67,3.13
VNINDEX,8/16/2022 0:00,1274.7,1275.9,1271.1,0.04,78,0.14,13,19,0,0,32,27,27,569.68,0.57,0.98,0.68,0
VNINDEX,8/17/2022 0:00,1275.3,1280.6,1272,0.05,78.2,0.66,14,15,0,0,32,27,27,644.89,0.52,1.11,0.93,0
VNINDEX,8/18/2022 0:00,1273.7,1283.2,1268.6,-0.13,76,0.37,11,18,0,0,32,27,28,558.57,0.54,0.96,0.61,0
VNINDEX,8/19/2022 0:00,1269.2,1280,1263.4,-0.35,69.9,-1.08,6,24,0,0,32,26,28,568.55,0.58,0.96,0.25,0
VNINDEX,8/22/2022 0:00,1260.4,1270.6,1255.8,-0.69,59.6,-1.12,5,26,0,0,32,27,28,566.96,0.62,0.95,0.19,0
VNINDEX,8/23/2022 0:00,1270.8,1270.8,1253.4,0.82,66.2,-0.69,24,6,0,0,32,28,28,520.8,0.65,0.86,4,0
VNINDEX,8/24/2022 0:00,1277.2,1280.4,1272.3,0.5,69.6,-0.86,19,12,0,0,32,28,27,520.1,0.65,0.85,1.58,0
VNINDEX,8/25/2022 0:00,1288.9,1289.2,1279.4,0.92,74.7,-0.65,27,2,0,0,32,28,27,562.12,0.58,0.92,13.5,0
VNINDEX,8/26/2022 0:00,1282.6,1295.1,1280.1,-0.49,67.8,-1.06,6,25,0,0,32,28,28,614.42,0.59,1,0.24,0
VNINDEX,8/29/2022 0:00,1270.8,1270.8,1249.2,-0.92,57,-0.56,3,26,0,0,32,28,28,794,0.66,1.29,0.12,0
VNINDEX,8/30/2022 0:00,1279.4,1287.7,1274,0.68,61.9,-0.86,19,9,1,0,32,29,28,473.77,0.69,0.78,2.11,3.13
VNINDEX,8/31/2022 0:00,1280.5,1285.3,1275,0.09,62.5,-0.58,19,11,0,0,32,29,25,462.42,0.69,0.78,1.73,0
VNINDEX,9/5/2022 0:00,1277.3,1285.7,1275.3,-0.25,59.5,-0.94,6,23,0,0,32,28,25,466.17,0.68,0.8,0.26,0
VNINDEX,9/6/2022 0:00,1277.4,1286.9,1277.4,0,59.5,-0.7,21,8,0,0,32,28,25,537.99,0.64,0.93,2.63,0
VNINDEX,9/7/2022 0:00,1243.2,1275.1,1243.2,-2.68,36,-0.31,0,31,0,0,32,19,20,796.59,0.77,1.36,0,0
VNINDEX,9/8/2022 0:00,1234.6,1251.4,1234.6,-0.69,32.4,-0.12,9,22,0,0,32,17,16,557.78,0.77,0.96,0.41,0
VNINDEX,9/9/2022 0:00,1248.8,1248.8,1228.5,1.15,42.8,-0.05,25,3,0,0,32,17,17,542.04,0.82,0.93,8.33,0
VNINDEX,9/12/2022 0:00,1249.6,1257.8,1249,0.07,43.4,0.09,12,19,0,0,32,18,14,390.72,0.82,0.7,0.63,0
VNINDEX,9/13/2022 0:00,1248.4,1252.3,1243.9,-0.1,42.7,-0.04,12,17,0,0,32,19,13,410.77,0.8,0.74,0.71,0
VNINDEX,9/14/2022 0:00,1240.8,1242.2,1228.5,-0.61,38.5,-0.15,2,27,0,0,32,16,11,574.34,0.76,1.03,0.07,0
VNINDEX,9/15/2022 0:00,1245.7,1250.9,1243.4,0.39,42.5,-0.05,14,14,0,0,32,17,9,385.73,0.74,0.7,1,0
VNINDEX,9/16/2022 0:00,1234,1246.2,1230.4,-0.93,36.2,-1.26,6,25,0,0,32,11,10,594.45,0.77,1.09,0.24,0
VNINDEX,9/19/2022 0:00,1205.4,1233.5,1202.1,-2.32,25.7,-0.52,2,29,0,1,32,7,7,641.8,0.9,1.17,0.07,3.13
VNINDEX,9/20/2022 0:00,1218.9,1218.9,1199.7,1.12,35.5,-0.67,29,1,0,0,32,8,7,412.72,0.94,0.76,29,0
VNINDEX,9/21/2022 0:00,1210.6,1217.3,1204.7,-0.69,32.6,-0.7,2,30,0,0,32,6,6,325.53,0.83,0.62,0.07,0
VNINDEX,9/22/2022 0:00,1214.7,1214.7,1196.6,0.34,35.5,-0.32,21,8,0,0,32,7,5,435.98,0.84,0.83,2.63,0
VNINDEX,9/23/2022 0:00,1203.3,1216.6,1201.4,-0.94,31.3,-0.45,1,30,0,0,32,5,4,443.62,0.81,0.85,0.03,0
VNINDEX,9/26/2022 0:00,1174.3,1190.3,1159.1,-2.4,23.5,0.4,2,30,0,1,32,3,2,701.89,0.95,1.33,0.07,3.13
VNINDEX,9/27/2022 0:00,1166.5,1180.8,1166.4,-0.67,21.9,0.21,12,15,0,0,32,3,0,415.14,0.96,0.8,0.8,0
VNINDEX,9/28/2022 0:00,1143.6,1162.6,1142.8,-1.96,17.8,0.37,4,27,0,1,32,0,0,527.7,1,1.05,0.15,3.13
VNINDEX,9/29/2022 0:00,1126.1,1159.5,1126.1,-1.53,15.4,0.05,4,23,0,1,32,0,0,416.47,1.14,0.83,0.17,3.13
VNINDEX,9/30/2022 0:00,1132.1,1135.5,1099.4,0.54,19.6,-0.17,19,9,1,0,32,1,0,612.45,1.27,1.2,2.11,3.13
VNINDEX,10/3/2022 0:00,1086.4,1126.5,1079.9,-4.03,13.8,0.05,1,31,0,9,32,0,0,501.91,1.42,0.98,0.03,28.13
VNINDEX,10/4/2022 0:00,1078.1,1100.4,1069.7,-0.76,13.1,0.39,14,18,0,0,32,1,0,513.96,1.49,1.01,0.78,0
VNINDEX,10/5/2022 0:00,1104.3,1110.2,1092.1,2.42,27.3,-0.2,30,1,1,0,32,1,0,396.84,1.5,0.81,30,3.13
VNINDEX,10/6/2022 0:00,1074.5,1107,1072.6,-2.69,22.6,-0.13,1,30,0,4,32,0,0,499.95,1.59,1.03,0.03,12.5
VNINDEX,10/7/2022 0:00,1035.9,1062.2,1022.4,-3.59,18.1,-0.71,4,28,0,7,32,1,0,788.69,1.74,1.58,0.14,21.88
VNINDEX,10/10/2022 0:00,1042.5,1051,1012.9,0.63,21.1,-0.62,17,12,1,1,32,0,0,541.88,1.8,1.07,1.42,6.25
VNINDEX,10/11/2022 0:00,1006.2,1036.4,998.6,-3.48,17.3,-1.27,1,30,0,8,32,0,0,580.91,1.92,1.13,0.03,25
VNINDEX,10/12/2022 0:00,1034.8,1039.4,1002.9,2.84,28.6,-0.95,30,0,9,0,32,0,0,532.83,2.01,1.04,30,28.13
VNINDEX,10/13/2022 0:00,1051,1051,1025,1.56,34.3,-1.11,25,3,1,0,32,1,0,402.69,1.99,0.78,8.33,3.13
VNINDEX,10/14/2022 0:00,1061.8,1068.1,1055.3,1.03,37.9,-1.26,24,5,0,0,32,2,1,506.3,1.91,0.99,4.8,0
VNINDEX,10/17/2022 0:00,1051.6,1054.1,1033.6,-0.97,35.8,0.27,10,19,0,0,32,1,1,435.72,1.77,0.87,0.53,0
VNINDEX,10/18/2022 0:00,1063.7,1071.7,1057.7,1.15,40.2,-0.11,22,7,0,0,32,2,2,466.43,1.71,0.93,3.14,0
VNINDEX,10/19/2022 0:00,1060.1,1066,1052.3,-0.34,39.3,-0.06,8,18,0,0,32,2,2,343.36,1.7,0.68,0.44,0
VNINDEX,10/20/2022 0:00,1058.4,1065.3,1048.2,-0.15,38.9,0.45,14,15,0,0,32,2,3,352.5,1.62,0.71,0.93,0
VNINDEX,10/21/2022 0:00,1019.8,1059,1013.7,-3.65,30.2,-2.53,1,30,0,10,32,2,2,642.2,1.67,1.26,0.03,31.25
VNINDEX,10/24/2022 0:00,986.2,1023.5,977.4,-3.3,24.8,-3.27,1,29,0,9,32,0,2,547.15,1.75,1.09,0.03,28.13
VNINDEX,10/25/2022 0:00,997.7,1011.4,962.5,1.17,29.6,-3.08,24,4,2,0,32,2,2,670.27,1.85,1.3,6,6.25
VNINDEX,10/26/2022 0:00,993.4,1004.5,984.7,-0.44,28.8,-2.31,13,16,0,0,32,1,2,352.38,1.77,0.7,0.81,0
VNINDEX,10/27/2022 0:00,1028,1028,990.5,3.49,42.1,-0.34,32,0,10,0,32,3,2,572.33,1.84,1.12,32,31.25
VNINDEX,10/28/2022 0:00,1027.4,1044.6,1026.5,-0.06,41.9,-1.31,11,21,1,0,32,2,3,515.68,1.86,1.01,0.52,3.13
VNINDEX,10/31/2022 0:00,1027.9,1030.3,1005,0.06,42.2,-0.28,16,12,0,1,32,4,7,581.5,1.88,1.14,1.33,3.13
VNINDEX,11/1/2022 0:00,1033.8,1043.5,1027.4,0.57,44.5,-1.94,19,10,1,0,32,4,7,575.84,1.89,1.12,1.9,3.13
VNINDEX,11/2/2022 0:00,1023.2,1034.7,1018.6,-1.02,41.1,-0.41,5,24,0,0,32,2,7,488.35,1.89,0.94,0.21,0
VNINDEX,11/3/2022 0:00,1019.8,1024,1010.7,-0.33,40,-2.22,11,19,0,0,32,2,8,404.81,1.89,0.79,0.58,0
VNINDEX,11/4/2022 0:00,997.2,1010,974.6,-2.22,33.5,-1.8,5,24,0,3,32,3,8,694.73,1.82,1.36,0.21,9.38
VNINDEX,11/7/2022 0:00,975.2,996.2,969.6,-2.2,28.5,-2.35,8,22,0,6,32,2,7,534.03,1.68,1.05,0.36,18.75
VNINDEX,11/8/2022 0:00,981.7,981.8,957,0.66,31.8,-0.82,27,5,1,0,32,3,9,542.47,1.47,1.07,5.4,3.13
VNINDEX,11/9/2022 0:00,985.6,994.8,978,0.4,33.9,-2.11,19,12,0,0,32,5,8,466.33,1.46,0.92,1.58,0
VNINDEX,11/10/2022 0:00,947.2,976.3,935.8,-3.89,25.4,-2.56,0,31,0,11,32,3,6,637.62,1.51,1.23,0,34.38
VNINDEX,11/11/2022 0:00,954.5,966.7,949.5,0.77,29.2,-1.14,24,4,1,2,32,5,6,646.27,1.51,1.23,6,9.38
VNINDEX,11/14/2022 0:00,941,945.3,923.5,-1.41,26.4,-0.46,9,23,0,2,32,6,8,599.29,1.5,1.13,0.39,6.25
VNINDEX,11/15/2022 0:00,911.9,929.1,900.2,-3.1,21.6,-1.08,4,28,0,10,32,3,7,589.04,1.59,1.1,0.14,31.25
VNINDEX,11/16/2022 0:00,942.9,945.4,873.8,3.4,35.5,1.84,30,2,13,0,32,6,7,934.07,2.16,1.65,15,40.63
